"name.library.x","replicate","forward_FASTQ_file","forward_file_loc","reverse_FASTQ_file","reverse_file_loc"
"12LN10-89",5,"Plate_4_12LN10-89_N707_N505_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-89_N707_N505_L002_R1_001.fastq.gz","Plate_4_12LN10-89_N707_N505_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-89_N707_N505_L002_R2_001.fastq.gz"
"12LN10-9",1,"N703-N505_S43_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N703-N505_S43_L001_R1_001.fastq.gz","N703-N505_S43_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N703-N505_S43_L001_R2_001.fastq.gz"
"12LN10-9",2,"N703-N505_S43_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N703-N505_S43_L002_R1_001.fastq.gz","N703-N505_S43_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N703-N505_S43_L002_R2_001.fastq.gz"
"12LN10-9",3,"N703-N505_S43_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N703-N505_S43_L003_R1_001.fastq.gz","N703-N505_S43_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N703-N505_S43_L003_R2_001.fastq.gz"
"12LN10-9",4,"N703-N505_S43_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N703-N505_S43_L004_R1_001.fastq.gz","N703-N505_S43_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N703-N505_S43_L004_R2_001.fastq.gz"
"12LN10-93",1,"N701-N502_S8_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N502_S8_L001_R1_001.fastq.gz","N701-N502_S8_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N502_S8_L001_R2_001.fastq.gz"
"12LN10-93",2,"N701-N502_S8_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N502_S8_L002_R1_001.fastq.gz","N701-N502_S8_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N502_S8_L002_R2_001.fastq.gz"
"12LN10-93",3,"N701-N502_S8_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N502_S8_L003_R1_001.fastq.gz","N701-N502_S8_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N502_S8_L003_R2_001.fastq.gz"
"12LN10-93",4,"N701-N502_S8_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N502_S8_L004_R1_001.fastq.gz","N701-N502_S8_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N502_S8_L004_R2_001.fastq.gz"
"12LN10-95",1,"N704-N506_S22_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N506_S22_L001_R1_001.fastq.gz","N704-N506_S22_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N506_S22_L001_R2_001.fastq.gz"
"12LN10-95",2,"N704-N506_S22_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N506_S22_L002_R1_001.fastq.gz","N704-N506_S22_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N506_S22_L002_R2_001.fastq.gz"
"12LN10-95",3,"N704-N506_S22_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N506_S22_L003_R1_001.fastq.gz","N704-N506_S22_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N506_S22_L003_R2_001.fastq.gz"
"12LN10-95",4,"N704-N506_S22_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N506_S22_L004_R1_001.fastq.gz","N704-N506_S22_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N506_S22_L004_R2_001.fastq.gz"
"12LN10-96",1,"N708-N504_S44_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N708-N504_S44_L001_R1_001.fastq.gz","N708-N504_S44_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N708-N504_S44_L001_R2_001.fastq.gz"
"12LN10-96",2,"N708-N504_S44_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N708-N504_S44_L002_R1_001.fastq.gz","N708-N504_S44_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N708-N504_S44_L002_R2_001.fastq.gz"
"12LN10-96",3,"N708-N504_S44_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N708-N504_S44_L003_R1_001.fastq.gz","N708-N504_S44_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N708-N504_S44_L003_R2_001.fastq.gz"
"12LN10-96",4,"N708-N504_S44_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N708-N504_S44_L004_R1_001.fastq.gz","N708-N504_S44_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N708-N504_S44_L004_R2_001.fastq.gz"
"12LN10-97",1,"N708-N504_S36_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N504_S36_L001_R1_001.fastq.gz","N708-N504_S36_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N504_S36_L001_R2_001.fastq.gz"
"12LN10-97",2,"N708-N504_S36_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N504_S36_L002_R1_001.fastq.gz","N708-N504_S36_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N504_S36_L002_R2_001.fastq.gz"
"12LN10-97",3,"N708-N504_S36_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N504_S36_L003_R1_001.fastq.gz","N708-N504_S36_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N504_S36_L003_R2_001.fastq.gz"
"12LN10-97",4,"N708-N504_S36_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N504_S36_L004_R1_001.fastq.gz","N708-N504_S36_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N504_S36_L004_R2_001.fastq.gz"
"12LN10-97",5,"Plate_4_12LN10-97_N702_N502_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-97_N702_N502_L001_R1_001.fastq.gz","Plate_4_12LN10-97_N702_N502_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-97_N702_N502_L001_R2_001.fastq.gz"
"12LN6-12_(B62)",1,"N710-N502_S17_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N502_S17_L001_R1_001.fastq.gz","N710-N502_S17_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N502_S17_L001_R2_001.fastq.gz"
"12LN6-12_(B62)",2,"N710-N502_S17_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N502_S17_L002_R1_001.fastq.gz","N710-N502_S17_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N502_S17_L002_R2_001.fastq.gz"
"12LN6-12_(B62)",3,"N710-N502_S17_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N502_S17_L003_R1_001.fastq.gz","N710-N502_S17_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N502_S17_L003_R2_001.fastq.gz"
"12LN6-12_(B62)",4,"N710-N502_S17_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N502_S17_L004_R1_001.fastq.gz","N710-N502_S17_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N502_S17_L004_R2_001.fastq.gz"
"12LN6-15_(B41)",1,"Plate_4_12LN6-15_B41__N701_N502_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-15_B41__N701_N502_L001_R1_001.fastq.gz","Plate_4_12LN6-15_B41__N701_N502_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-15_B41__N701_N502_L001_R2_001.fastq.gz"
"12LN6-16_(B78)",1,"N712-N503_S30_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N712-N503_S30_L001_R1_001.fastq.gz","N712-N503_S30_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N712-N503_S30_L001_R2_001.fastq.gz"
"12LN6-16_(B78)",2,"N712-N503_S30_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N712-N503_S30_L002_R1_001.fastq.gz","N712-N503_S30_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N712-N503_S30_L002_R2_001.fastq.gz"
"12LN6-16_(B78)",3,"N712-N503_S30_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N712-N503_S30_L003_R1_001.fastq.gz","N712-N503_S30_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N712-N503_S30_L003_R2_001.fastq.gz"
"12LN6-16_(B78)",4,"N712-N503_S30_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N712-N503_S30_L004_R1_001.fastq.gz","N712-N503_S30_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N712-N503_S30_L004_R2_001.fastq.gz"
"12LN6-19_(B55)",1,"N712-N506_S62_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N712-N506_S62_L001_R1_001.fastq.gz","N712-N506_S62_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N712-N506_S62_L001_R2_001.fastq.gz"
"12LN6-19_(B55)",2,"N712-N506_S62_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N712-N506_S62_L002_R1_001.fastq.gz","N712-N506_S62_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N712-N506_S62_L002_R2_001.fastq.gz"
"12LN6-19_(B55)",3,"N712-N506_S62_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N712-N506_S62_L003_R1_001.fastq.gz","N712-N506_S62_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N712-N506_S62_L003_R2_001.fastq.gz"
"12LN6-19_(B55)",4,"N712-N506_S62_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N712-N506_S62_L004_R1_001.fastq.gz","N712-N506_S62_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N712-N506_S62_L004_R2_001.fastq.gz"
"12LN6-1_(B73)",1,"N712-N503_S54_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N712-N503_S54_L001_R1_001.fastq.gz","N712-N503_S54_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N712-N503_S54_L001_R2_001.fastq.gz"
"12LN6-1_(B73)",2,"N712-N503_S54_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N712-N503_S54_L002_R1_001.fastq.gz","N712-N503_S54_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N712-N503_S54_L002_R2_001.fastq.gz"
"12LN6-1_(B73)",3,"N712-N503_S54_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N712-N503_S54_L003_R1_001.fastq.gz","N712-N503_S54_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N712-N503_S54_L003_R2_001.fastq.gz"
"12LN6-1_(B73)",4,"N712-N503_S54_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N712-N503_S54_L004_R1_001.fastq.gz","N712-N503_S54_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N712-N503_S54_L004_R2_001.fastq.gz"
"12LN6-20_(B58)",1,"N706-N517_S28_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N706-N517_S28_L001_R1_001.fastq.gz","N706-N517_S28_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N706-N517_S28_L001_R2_001.fastq.gz"
"12LN6-20_(B58)",2,"N706-N517_S28_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N706-N517_S28_L002_R1_001.fastq.gz","N706-N517_S28_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N706-N517_S28_L002_R2_001.fastq.gz"
"12LN6-20_(B58)",3,"N706-N517_S28_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N706-N517_S28_L003_R1_001.fastq.gz","N706-N517_S28_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N706-N517_S28_L003_R2_001.fastq.gz"
"12LN6-20_(B58)",4,"N706-N517_S28_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N706-N517_S28_L004_R1_001.fastq.gz","N706-N517_S28_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N706-N517_S28_L004_R2_001.fastq.gz"
"12LN6-24_(B57)",1,"Plate_4_12LN6-24_B57__N703_N503_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-24_B57__N703_N503_L004_R1_001.fastq.gz","Plate_4_12LN6-24_B57__N703_N503_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-24_B57__N703_N503_L004_R2_001.fastq.gz"
"12LN6-25_(B43)",1,"N704-N504_S32_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N504_S32_L001_R1_001.fastq.gz","N704-N504_S32_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N504_S32_L001_R2_001.fastq.gz"
"12LN6-25_(B43)",2,"N704-N504_S32_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N504_S32_L002_R1_001.fastq.gz","N704-N504_S32_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N504_S32_L002_R2_001.fastq.gz"
"12LN6-25_(B43)",3,"N704-N504_S32_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N504_S32_L003_R1_001.fastq.gz","N704-N504_S32_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N504_S32_L003_R2_001.fastq.gz"
"12LN6-25_(B43)",4,"N704-N504_S32_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N504_S32_L004_R1_001.fastq.gz","N704-N504_S32_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N504_S32_L004_R2_001.fastq.gz"
"12LN6-28_(B69)",1,"N704-N503_S22_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N503_S22_L001_R1_001.fastq.gz","N704-N503_S22_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N503_S22_L001_R2_001.fastq.gz"
"12LN6-28_(B69)",2,"N704-N503_S22_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N503_S22_L002_R1_001.fastq.gz","N704-N503_S22_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N503_S22_L002_R2_001.fastq.gz"
"12LN6-28_(B69)",3,"N704-N503_S22_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N503_S22_L003_R1_001.fastq.gz","N704-N503_S22_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N503_S22_L003_R2_001.fastq.gz"
"12LN6-28_(B69)",4,"N704-N503_S22_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N503_S22_L004_R1_001.fastq.gz","N704-N503_S22_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N503_S22_L004_R2_001.fastq.gz"
"12LN6-29_(B61)",1,"N703-N517_S12_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N703-N517_S12_L001_R1_001.fastq.gz","N703-N517_S12_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N703-N517_S12_L001_R2_001.fastq.gz"
"12LN6-29_(B61)",2,"N703-N517_S12_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N703-N517_S12_L002_R1_001.fastq.gz","N703-N517_S12_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N703-N517_S12_L002_R2_001.fastq.gz"
"12LN6-29_(B61)",3,"N703-N517_S12_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N703-N517_S12_L003_R1_001.fastq.gz","N703-N517_S12_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N703-N517_S12_L003_R2_001.fastq.gz"
"12LN6-29_(B61)",4,"N703-N517_S12_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N703-N517_S12_L004_R1_001.fastq.gz","N703-N517_S12_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N703-N517_S12_L004_R2_001.fastq.gz"
"12LN6-2_(B71)",1,"N705-N506_S22_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N705-N506_S22_L001_R1_001.fastq.gz","N705-N506_S22_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N705-N506_S22_L001_R2_001.fastq.gz"
"12LN6-2_(B71)",2,"N705-N506_S22_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N705-N506_S22_L002_R1_001.fastq.gz","N705-N506_S22_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N705-N506_S22_L002_R2_001.fastq.gz"
"12LN6-2_(B71)",3,"N705-N506_S22_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N705-N506_S22_L003_R1_001.fastq.gz","N705-N506_S22_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N705-N506_S22_L003_R2_001.fastq.gz"
"12LN6-2_(B71)",4,"N705-N506_S22_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N705-N506_S22_L004_R1_001.fastq.gz","N705-N506_S22_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N705-N506_S22_L004_R2_001.fastq.gz"
"12LN6-30_(B66)",1,"N708-N503_S36_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N708-N503_S36_L001_R1_001.fastq.gz","N708-N503_S36_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N708-N503_S36_L001_R2_001.fastq.gz"
"12LN6-30_(B66)",2,"N708-N503_S36_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N708-N503_S36_L002_R1_001.fastq.gz","N708-N503_S36_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N708-N503_S36_L002_R2_001.fastq.gz"
"12LN6-30_(B66)",3,"N708-N503_S36_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N708-N503_S36_L003_R1_001.fastq.gz","N708-N503_S36_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N708-N503_S36_L003_R2_001.fastq.gz"
"12LN6-30_(B66)",4,"N708-N503_S36_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N708-N503_S36_L004_R1_001.fastq.gz","N708-N503_S36_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N708-N503_S36_L004_R2_001.fastq.gz"
"12LN6-30_(B66)",5,"Plate_4_12LN6-30_B66__N707_N504_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-30_B66__N707_N504_L002_R1_001.fastq.gz","Plate_4_12LN6-30_B66__N707_N504_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-30_B66__N707_N504_L002_R2_001.fastq.gz"
"12LN6-31_(B21)",1,"N712-N502_S53_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N712-N502_S53_L001_R1_001.fastq.gz","N712-N502_S53_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N712-N502_S53_L001_R2_001.fastq.gz"
"12LN6-31_(B21)",2,"N712-N502_S53_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N712-N502_S53_L002_R1_001.fastq.gz","N712-N502_S53_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N712-N502_S53_L002_R2_001.fastq.gz"
