Estimate	Std. Error	t value	Pr(>|t|)	Dim	terms	run_type	test_type	p.val.fdr	p.val.bonfe
8.28280059234069	32.6511434441246	0.253675667025718	0.801536029493906	Dim.28	In_2R_Ns	2L	inv	0.994467272406793	1
-59.0460053952652	156.525512399807	-0.377229273937442	0.708749800709588	Dim.28	In_3L_P	2L	inv	0.994467272406793	1
11.419837850998	112.108613365506	0.101864054046999	0.919565656639685	Dim.28	In_3R_C	2L	inv	0.994467272406793	1
10.0422475761394	44.0192539242531	0.228133070892563	0.821143738859804	Dim.28	In_3R_Mo	2L	inv	0.994467272406793	1
13.9583703017208	32.1293214074665	0.434443358597579	0.667182053208282	Dim.28	In_3R_Payne	2L	inv	0.994467272406793	1
-1.55915858072205	6.15329904036192	-0.253385796870088	0.801757837546688	Dim.29	In_2L_t	2L	inv	0.994467272406793	1
23.5567466781558	31.9323654717213	0.737707536856834	0.466619917687219	Dim.29	In_2R_Ns	2L	inv	0.994467272406793	1
-147.160455896113	152.284049537832	-0.966355021046078	0.341856854971336	Dim.29	In_3L_P	2L	inv	0.994467272406793	1
70.2152849924638	109.790316644902	0.63953987144024	0.527492009462231	Dim.29	In_3R_C	2L	inv	0.994467272406793	1
-17.4960778379738	43.3214227977033	-0.403866648601886	0.689273609972951	Dim.29	In_3R_Mo	2L	inv	0.994467272406793	1
41.9892204846546	30.8120273494945	1.36275422608125	0.183449385558844	Dim.29	In_3R_Payne	2L	inv	0.977049599209478	1
-0.226765098131263	5.65527254991137	-0.0400979963617875	0.96828978557265	Dim.30	In_2L_t	2L	inv	0.994467272406793	1
11.4245016584463	29.5138975634314	0.387088883597727	0.701516600897371	Dim.30	In_2R_Ns	2L	inv	0.994467272406793	1
58.9685624989723	141.618373565442	0.41639062089442	0.680189949245277	Dim.30	In_3L_P	2L	inv	0.994467272406793	1
-65.23327613601	100.778458747182	-0.647293845797516	0.522533141461044	Dim.30	In_3R_C	2L	inv	0.994467272406793	1
-15.505428469325	39.7798649567377	-0.389780822186999	0.699546645115289	Dim.30	In_3R_Mo	2L	inv	0.994467272406793	1
11.5163120656411	29.1009161440696	0.395737096682023	0.695195427946103	Dim.30	In_3R_Payne	2L	inv	0.994467272406793	1
-0.0486091971049406	0.0766181149364563	-0.634434782756727	0.53077058604678	Dim.1	MeanEC	2L	EC	0.771742373589301	1
0.0659075260671433	0.0554020049129063	1.18962348331531	0.243843299409909	Dim.2	MeanEC	2L	EC	0.771742373589301	1
-0.03398102048669	0.0521967830251856	-0.651017524782969	0.52016073967125	Dim.3	MeanEC	2L	EC	0.771742373589301	1
-0.0419957226340577	0.0478576293324491	-0.877513642439934	0.387419867134312	Dim.4	MeanEC	2L	EC	0.771742373589301	1
0.0314154601885544	0.045624822313775	0.688560713124564	0.496571658264292	Dim.5	MeanEC	2L	EC	0.771742373589301	1
-0.0737409013281159	0.0423921354318522	-1.73949485150751	0.0925532952767928	Dim.6	MeanEC	2L	EC	0.771742373589301	1
0.0237668256257986	0.0425869062971543	0.558078237943918	0.581074295931154	Dim.7	MeanEC	2L	EC	0.771742373589301	1
0.030217040115228	0.0413055277665815	0.731549546733435	0.470314105371318	Dim.8	MeanEC	2L	EC	0.771742373589301	1
0.0215441070917389	0.0407986663972571	0.528059100804022	0.601476082364681	Dim.9	MeanEC	2L	EC	0.771742373589301	1
0.0291392953590692	0.0404433867573964	0.720495925177189	0.476987650005691	Dim.10	MeanEC	2L	EC	0.771742373589301	1
